memory_growth,logical_devices,core_freq,gpu_freq,emc_freq,num_cores,scheduler.policy,vm.swappiness,vm.vfs_cache_pressure,vm.dirty_background_ratio,vm.drop_caches,vm.nr_hugepages,vm.overcommit_ratio,vm.overcommit_memory,vm.overcommit_hugepages,kernel.sched_child_runs_first,kernel.sched_rt_runtime_us,vm.dirty_bytes,vm.dirty_background_bytes,vm.dirty_ratio,swap_memory,kernel.max_pids,kernel.sched_latency_ns,kernel.sched_nr_migrate,kernel.cpu_time_max_percent,kernel.sched_time_avg_ms,total_energy_consumption,bug_id,method,num_samples,gain
0.9,1.0,1036800.0,499200.0,665600000.0,2.0,0.0,100.0,500.0,10.0,3.0,2.0,50.0,1.0,2.0,1.0,950000.0,60.0,30.0,5.0,1.0,65536.0,24000000.0,256.0,50.0,2000.0,64248,12.0,bugdoc,266,61.993966019804624
0.9,1.0,499200.0,499200.0,665600000.0,2.0,0.0,100.0,500.0,10.0,3.0,2.0,60.0,1.0,2.0,1.0,950000.0,60.0,30.0,5.0,1.0,65536.0,24000000.0,256.0,50.0,2000.0,61189,12.0,bugdoc,266,63.80352363942574
0.9,2.0,1036800.0,268800.0,665600000.0,2.0,0.0,60.0,500.0,10.0,3.0,2.0,60.0,1.0,2.0,1.0,950000.0,60.0,30.0,5.0,1.0,65536.0,24000000.0,256.0,50.0,2000.0,63992,12.0,bugdoc,266,62.14540333612466
0.9,1.0,1420800.0,499200.0,665600000.0,2.0,0.0,100.0,500.0,10.0,3.0,2.0,60.0,1.0,2.0,1.0,950000.0,60.0,30.0,5.0,1.0,65536.0,24000000.0,256.0,50.0,2000.0,64982,12.0,bugdoc,266,61.55976683941825
0.9,2.0,1036800.0,268800.0,665600000.0,2.0,0.0,100.0,500.0,10.0,3.0,2.0,60.0,1.0,2.0,1.0,950000.0,60.0,30.0,5.0,1.0,65536.0,24000000.0,256.0,50.0,2000.0,61212,12.0,bugdoc,266,63.78991794303761
0.9,2.0,1036800.0,268800.0,665600000.0,2.0,0.0,100.0,500.0,10.0,3.0,2.0,60.0,1.0,1.0,1.0,950000.0,30.0,30.0,5.0,1.0,65536.0,24000000.0,256.0,50.0,2000.0,63578,12.0,bugdoc,266,62.39030587111098
0.9,2.0,1036800.0,2265600.0,665600000.0,2.0,0.0,100.0,500.0,10.0,3.0,2.0,60.0,0.0,2.0,1.0,950000.0,60.0,30.0,5.0,1.0,65536.0,24000000.0,256.0,50.0,2000.0,65564,12.0,bugdoc,266,61.215483565596905
0.9,2.0,1036800.0,268800.0,665600000.0,1.0,0.0,100.0,500.0,10.0,3.0,2.0,60.0,1.0,2.0,1.0,950000.0,60.0,30.0,5.0,1.0,65536.0,24000000.0,256.0,50.0,2000.0,60481,12.0,bugdoc,266,64.22234246737335
0.9,1.0,729600.0,499200.0,600000000.0,2.0,0.0,60.0,500.0,10.0,3.0,2.0,60.0,0.0,2.0,1.0,500000.0,30.0,60.0,50.0,1.0,65536.0,24000000.0,256.0,100.0,2000.0,53221,13.0,bugdoc,266,63.07258846704826
0.9,1.0,729600.0,499200.0,2133000000.0,2.0,0.0,60.0,500.0,10.0,3.0,2.0,60.0,1.0,2.0,1.0,500000.0,30.0,60.0,50.0,1.0,65536.0,24000000.0,256.0,100.0,2000.0,52534,13.0,bugdoc,266,63.549263684032866
0.9,1.0,729600.0,499200.0,2133000000.0,2.0,0.0,60.0,500.0,10.0,3.0,2.0,60.0,0.0,2.0,1.0,500000.0,30.0,60.0,50.0,1.0,65536.0,24000000.0,256.0,100.0,2000.0,57539,13.0,bugdoc,266,60.07654248897033
0.5,1.0,729600.0,499200.0,1866000000.0,2.0,0.0,60.0,500.0,10.0,3.0,2.0,60.0,0.0,2.0,0.0,500000.0,30.0,60.0,50.0,1.0,65536.0,96000000.0,256.0,100.0,2000.0,57625,13.0,bugdoc,266,60.01687135554867
0.9,1.0,729600.0,499200.0,600000000.0,2.0,0.0,60.0,500.0,10.0,3.0,2.0,60.0,0.0,1.0,1.0,500000.0,30.0,60.0,50.0,1.0,65536.0,24000000.0,256.0,100.0,1000.0,52679,13.0,bugdoc,266,63.44865537768241
0.9,1.0,729600.0,499200.0,1866000000.0,2.0,0.0,60.0,500.0,10.0,3.0,2.0,60.0,0.0,2.0,0.0,500000.0,30.0,60.0,50.0,1.0,65536.0,24000000.0,256.0,100.0,2000.0,51613,13.0,bugdoc,266,64.18829989195547
0.9,1.0,729600.0,2265600.0,2133000000.0,2.0,0.0,60.0,500.0,10.0,3.0,2.0,60.0,0.0,2.0,1.0,500000.0,30.0,60.0,50.0,1.0,65536.0,24000000.0,256.0,100.0,2000.0,52362,13.0,bugdoc,266,63.66860595087618
0.9,2.0,729600.0,499200.0,2133000000.0,2.0,0.0,60.0,500.0,10.0,3.0,2.0,60.0,0.0,2.0,0.0,500000.0,30.0,60.0,50.0,1.0,65536.0,96000000.0,256.0,100.0,2000.0,52644,13.0,bugdoc,266,63.47294014128424
0.9,1.0,729600.0,499200.0,2133000000.0,2.0,0.0,60.0,500.0,10.0,3.0,2.0,60.0,0.0,2.0,1.0,500000.0,30.0,60.0,50.0,1.0,65536.0,24000000.0,256.0,50.0,2000.0,51291,13.0,bugdoc,266,64.41171971709235
0.9,1.0,729600.0,499200.0,2133000000.0,2.0,0.0,60.0,500.0,10.0,3.0,2.0,60.0,0.0,2.0,1.0,500000.0,30.0,60.0,50.0,1.0,65536.0,24000000.0,256.0,100.0,1000.0,55375,13.0,bugdoc,266,61.578034729952414
0.9,1.0,729600.0,499200.0,2133000000.0,2.0,0.0,60.0,500.0,10.0,3.0,2.0,60.0,0.0,2.0,0.0,500000.0,30.0,60.0,50.0,1.0,65536.0,96000000.0,256.0,100.0,2000.0,52773,13.0,bugdoc,266,63.38343344115176
0.9,1.0,729600.0,499200.0,1866000000.0,2.0,0.0,60.0,500.0,10.0,3.0,2.0,60.0,0.0,1.0,1.0,500000.0,30.0,60.0,50.0,1.0,65536.0,24000000.0,256.0,100.0,1000.0,53551,13.0,bugdoc,266,62.84361783880238
0.9,1.0,729600.0,499200.0,2133000000.0,2.0,0.0,60.0,500.0,10.0,3.0,2.0,60.0,0.0,2.0,1.0,500000.0,30.0,60.0,50.0,1.0,65536.0,96000000.0,256.0,100.0,2000.0,56761,13.0,bugdoc,266,60.61635809131971
0.9,1.0,499200.0,2265600.0,2133000000.0,2.0,0.0,60.0,500.0,10.0,3.0,2.0,60.0,0.0,2.0,1.0,500000.0,30.0,30.0,50.0,1.0,65536.0,24000000.0,256.0,100.0,2000.0,53892,13.0,bugdoc,266,62.60701485628163
0.9,1.0,1804800.0,2265600.0,2133000000.0,1.0,0.0,60.0,500.0,10.0,3.0,2.0,60.0,0.0,2.0,1.0,500000.0,30.0,30.0,50.0,1.0,65536.0,24000000.0,256.0,100.0,2000.0,57533,13.0,bugdoc,266,60.08070559130208
0.9,1.0,729600.0,499200.0,2133000000.0,2.0,0.0,60.0,500.0,10.0,3.0,2.0,60.0,0.0,2.0,1.0,500000.0,30.0,60.0,50.0,1.0,65536.0,24000000.0,256.0,100.0,2000.0,53872,13.0,bugdoc,266,62.62089186405411
0.9,2.0,960000.0,499200.0,600000000.0,2.0,0.0,100.0,500.0,10.0,3.0,2.0,60.0,0.0,1.0,1.0,950000.0,60.0,30.0,5.0,1.0,65536.0,24000000.0,128.0,100.0,2000.0,50722,14.0,bugdoc,266,64.21669903990878
0.9,2.0,960000.0,1804800.0,600000000.0,2.0,0.0,100.0,500.0,10.0,3.0,2.0,60.0,0.0,1.0,0.0,950000.0,60.0,60.0,5.0,1.0,65536.0,96000000.0,128.0,100.0,2000.0,53232,14.0,bugdoc,266,62.445946991294186
0.9,2.0,960000.0,499200.0,2133000000.0,2.0,0.0,100.0,500.0,80.0,3.0,2.0,60.0,0.0,1.0,0.0,950000.0,60.0,30.0,5.0,1.0,65536.0,96000000.0,128.0,100.0,2000.0,49835,14.0,bugdoc,266,64.84245882760644
0.5,2.0,960000.0,499200.0,1866000000.0,2.0,0.0,100.0,500.0,10.0,3.0,2.0,60.0,0.0,1.0,0.0,950000.0,60.0,30.0,5.0,1.0,65536.0,96000000.0,128.0,100.0,2000.0,53064,14.0,bugdoc,266,62.564467447137716
0.9,2.0,960000.0,499200.0,600000000.0,2.0,0.0,100.0,500.0,10.0,3.0,2.0,60.0,0.0,1.0,1.0,950000.0,60.0,30.0,5.0,1.0,65536.0,96000000.0,128.0,100.0,1000.0,50746,14.0,bugdoc,266,64.19976754621685
0.9,2.0,960000.0,499200.0,1866000000.0,2.0,0.0,100.0,500.0,10.0,3.0,2.0,60.0,0.0,1.0,0.0,950000.0,60.0,30.0,5.0,1.0,65536.0,24000000.0,128.0,100.0,2000.0,52065,14.0,bugdoc,266,63.2692408720644
0.9,2.0,960000.0,499200.0,2133000000.0,2.0,0.0,100.0,500.0,10.0,3.0,2.0,60.0,0.0,1.0,0.0,950000.0,60.0,30.0,5.0,1.0,65536.0,96000000.0,128.0,100.0,2000.0,50479,14.0,bugdoc,266,64.38813041353959
0.9,1.0,960000.0,499200.0,2133000000.0,2.0,0.0,100.0,500.0,10.0,3.0,2.0,60.0,0.0,1.0,0.0,950000.0,60.0,30.0,5.0,1.0,65536.0,96000000.0,128.0,100.0,2000.0,50780,14.0,bugdoc,266,64.17578126348661
0.9,2.0,960000.0,499200.0,2133000000.0,2.0,0.0,100.0,500.0,10.0,3.0,2.0,60.0,0.0,1.0,0.0,950000.0,60.0,30.0,5.0,1.0,65536.0,96000000.0,128.0,100.0,2000.0,54228,14.0,bugdoc,266,61.743290003079
0.9,2.0,960000.0,499200.0,2133000000.0,2.0,0.0,100.0,500.0,10.0,3.0,2.0,60.0,0.0,2.0,1.0,950000.0,60.0,30.0,5.0,1.0,65536.0,96000000.0,128.0,100.0,1000.0,52357,14.0,bugdoc,266,63.06324103214589
0.9,2.0,960000.0,499200.0,1866000000.0,2.0,0.0,100.0,500.0,10.0,3.0,2.0,60.0,0.0,1.0,1.0,950000.0,60.0,30.0,5.0,1.0,65536.0,96000000.0,128.0,100.0,1000.0,56082,14.0,bugdoc,266,60.435332115377236
0.9,1.0,960000.0,499200.0,2133000000.0,2.0,0.0,100.0,500.0,10.0,3.0,2.0,60.0,0.0,1.0,1.0,950000.0,60.0,30.0,5.0,1.0,65536.0,96000000.0,128.0,100.0,2000.0,55950,14.0,bugdoc,266,60.52845533068286
0.9,2.0,960000.0,1804800.0,408000000.0,2.0,0.0,100.0,500.0,10.0,3.0,2.0,60.0,0.0,1.0,0.0,950000.0,60.0,60.0,5.0,1.0,65536.0,96000000.0,128.0,100.0,2000.0,50773,14.0,bugdoc,266,64.18071961581342
0.9,2.0,960000.0,499200.0,2133000000.0,2.0,0.0,100.0,500.0,10.0,3.0,2.0,60.0,1.0,1.0,0.0,950000.0,60.0,30.0,5.0,1.0,65536.0,96000000.0,128.0,100.0,2000.0,51570,14.0,bugdoc,266,63.6184529294605
0.9,2.0,499200.0,2265600.0,2133000000.0,2.0,0.0,60.0,500.0,10.0,3.0,2.0,60.0,0.0,1.0,0.0,950000.0,60.0,30.0,5.0,1.0,65536.0,96000000.0,128.0,100.0,2000.0,51648,14.0,bugdoc,266,63.56342557496172
0.9,2.0,1804800.0,499200.0,2133000000.0,2.0,0.0,100.0,500.0,10.0,3.0,2.0,60.0,0.0,1.0,0.0,950000.0,60.0,30.0,5.0,1.0,65536.0,96000000.0,128.0,100.0,2000.0,50562,14.0,bugdoc,266,64.32957566452166
0.9,2.0,960000.0,499200.0,2133000000.0,2.0,0.0,100.0,500.0,10.0,3.0,2.0,60.0,0.0,1.0,1.0,950000.0,60.0,30.0,5.0,1.0,65536.0,24000000.0,128.0,100.0,2000.0,51677,14.0,bugdoc,266,63.54296668675063
0.9,2.0,960000.0,499200.0,2133000000.0,2.0,0.0,100.0,500.0,10.0,3.0,2.0,60.0,0.0,1.0,0.0,950000.0,60.0,60.0,5.0,1.0,65536.0,96000000.0,128.0,100.0,2000.0,56316,14.0,bugdoc,266,60.27025005188089
0.9,2.0,1036800.0,499200.0,665600000.0,4.0,0.0,100.0,500.0,10.0,0.0,1.0,50.0,0.0,1.0,1.0,500000.0,60.0,60.0,5.0,4.0,32768.0,24000000.0,128.0,100.0,2000.0,59457,15.0,bugdoc,266,60.08528242844778
0.9,2.0,1420800.0,1804800.0,600000000.0,4.0,0.0,100.0,500.0,10.0,0.0,1.0,50.0,0.0,1.0,0.0,500000.0,60.0,60.0,5.0,4.0,32768.0,24000000.0,128.0,100.0,1000.0,52432,15.0,bugdoc,266,64.80131066633659
0.9,2.0,499200.0,1804800.0,600000000.0,2.0,0.0,100.0,500.0,10.0,0.0,1.0,50.0,0.0,1.0,0.0,500000.0,60.0,60.0,5.0,4.0,32768.0,24000000.0,128.0,100.0,1000.0,55402,15.0,bugdoc,266,62.80748805188395
0.9,2.0,1036800.0,499200.0,665600000.0,3.0,0.0,100.0,500.0,10.0,0.0,1.0,50.0,0.0,1.0,0.0,500000.0,60.0,60.0,5.0,4.0,32768.0,96000000.0,128.0,100.0,1000.0,53147,15.0,bugdoc,266,64.32131633322761
0.5,2.0,1036800.0,499200.0,665600000.0,4.0,0.0,100.0,500.0,10.0,0.0,1.0,50.0,0.0,1.0,0.0,500000.0,60.0,60.0,5.0,4.0,65536.0,96000000.0,128.0,100.0,1000.0,55847,15.0,bugdoc,266,62.508750320088865
0.9,2.0,1036800.0,499200.0,600000000.0,4.0,0.0,100.0,500.0,10.0,0.0,1.0,50.0,0.0,1.0,1.0,500000.0,60.0,60.0,5.0,4.0,32768.0,24000000.0,128.0,100.0,1000.0,57889,15.0,bugdoc,266,61.13791335755948
0.9,2.0,1036800.0,499200.0,1866000000.0,4.0,0.0,100.0,500.0,10.0,0.0,1.0,50.0,0.0,1.0,0.0,500000.0,60.0,60.0,5.0,4.0,32768.0,24000000.0,128.0,100.0,1000.0,53529,15.0,bugdoc,266,64.06487180840577
0.9,1.0,1036800.0,499200.0,665600000.0,4.0,0.0,100.0,500.0,80.0,0.0,1.0,50.0,0.0,1.0,0.0,500000.0,60.0,60.0,5.0,4.0,32768.0,24000000.0,128.0,100.0,1000.0,56851,15.0,bugdoc,266,61.83474429149949
0.9,2.0,1036800.0,499200.0,665600000.0,4.0,0.0,100.0,500.0,10.0,0.0,1.0,50.0,0.0,2.0,1.0,500000.0,60.0,60.0,5.0,4.0,65536.0,24000000.0,128.0,100.0,1000.0,53193,15.0,bugdoc,266,64.29043557892969
0.9,2.0,1036800.0,499200.0,665600000.0,1.0,0.0,100.0,500.0,10.0,0.0,1.0,50.0,0.0,1.0,0.0,500000.0,60.0,60.0,5.0,4.0,32768.0,96000000.0,128.0,100.0,1000.0,54991,15.0,bugdoc,266,63.08340087832841
0.9,1.0,1036800.0,499200.0,665600000.0,4.0,0.0,100.0,500.0,10.0,0.0,1.0,50.0,0.0,1.0,1.0,500000.0,60.0,60.0,5.0,4.0,32768.0,96000000.0,128.0,100.0,2000.0,55720,15.0,bugdoc,266,62.59400805478095
0.9,2.0,1036800.0,499200.0,408000000.0,2.0,0.0,100.0,500.0,10.0,0.0,1.0,50.0,0.0,1.0,0.0,500000.0,60.0,60.0,5.0,4.0,32768.0,24000000.0,128.0,100.0,1000.0,52408,15.0,bugdoc,266,64.81742236423115
0.9,2.0,499200.0,1804800.0,600000000.0,1.0,0.0,100.0,500.0,10.0,0.0,1.0,50.0,0.0,1.0,0.0,500000.0,60.0,60.0,5.0,4.0,32768.0,24000000.0,128.0,100.0,1000.0,55450,15.0,bugdoc,266,62.77526465609482
0.9,2.0,1036800.0,1804800.0,408000000.0,1.0,0.0,100.0,500.0,10.0,0.0,1.0,50.0,0.0,1.0,0.0,500000.0,60.0,60.0,5.0,4.0,32768.0,24000000.0,128.0,100.0,1000.0,56667,15.0,bugdoc,266,61.95826730869116
0.9,1.0,1113600.0,499200.0,600000000.0,4.0,0.0,100.0,500.0,80.0,0.0,2.0,60.0,0.0,1.0,1.0,500000.0,30.0,30.0,5.0,4.0,32768.0,24000000.0,256.0,100.0,2000.0,55324,16.0,bugdoc,266,61.26489095188481
0.9,1.0,1113600.0,1804800.0,600000000.0,4.0,0.0,100.0,500.0,80.0,0.0,2.0,60.0,0.0,1.0,0.0,500000.0,30.0,60.0,5.0,4.0,32768.0,24000000.0,256.0,100.0,1000.0,50825,16.0,bugdoc,266,64.41486665153542
0.9,1.0,1113600.0,499200.0,204000000.0,4.0,0.0,100.0,500.0,80.0,0.0,2.0,60.0,0.0,1.0,0.0,500000.0,30.0,30.0,5.0,4.0,32768.0,24000000.0,256.0,100.0,1000.0,56356,16.0,bugdoc,266,60.5423359569883
0.5,1.0,1113600.0,499200.0,1866000000.0,4.0,0.0,100.0,500.0,80.0,0.0,2.0,60.0,0.0,1.0,0.0,500000.0,30.0,30.0,5.0,4.0,32768.0,96000000.0,256.0,100.0,1000.0,53596,16.0,bugdoc,266,62.474750478223164
0.9,1.0,1113600.0,499200.0,600000000.0,4.0,0.0,100.0,500.0,80.0,0.0,2.0,60.0,0.0,1.0,1.0,500000.0,30.0,30.0,5.0,4.0,32768.0,24000000.0,256.0,100.0,1000.0,51767,16.0,bugdoc,266,63.75532517363569
0.9,1.0,1113600.0,499200.0,1866000000.0,4.0,0.0,100.0,500.0,10.0,0.0,2.0,60.0,0.0,1.0,0.0,500000.0,30.0,30.0,5.0,4.0,32768.0,24000000.0,256.0,100.0,1000.0,52350,16.0,bugdoc,266,63.347137613534265
0.9,2.0,1113600.0,499200.0,204000000.0,4.0,0.0,100.0,500.0,80.0,0.0,2.0,60.0,0.0,1.0,0.0,500000.0,30.0,30.0,5.0,4.0,32768.0,96000000.0,256.0,100.0,1000.0,57097,16.0,bugdoc,266,60.023524667048065
0.9,1.0,1113600.0,499200.0,204000000.0,4.0,0.0,100.0,500.0,80.0,0.0,2.0,60.0,0.0,1.0,0.0,500000.0,30.0,30.0,5.0,4.0,32768.0,96000000.0,256.0,100.0,1000.0,56099,16.0,bugdoc,266,60.72227455552357
0.9,1.0,1113600.0,499200.0,204000000.0,4.0,0.0,100.0,500.0,10.0,0.0,2.0,60.0,0.0,1.0,0.0,500000.0,30.0,30.0,5.0,4.0,32768.0,24000000.0,256.0,100.0,1000.0,54731,16.0,bugdoc,266,61.68008001387477
0.9,1.0,1113600.0,499200.0,204000000.0,4.0,0.0,100.0,500.0,80.0,0.0,2.0,60.0,0.0,2.0,1.0,500000.0,30.0,30.0,5.0,4.0,65536.0,24000000.0,256.0,100.0,1000.0,57064,16.0,bugdoc,266,60.046629623280225
0.9,1.0,1113600.0,499200.0,1866000000.0,4.0,0.0,100.0,500.0,80.0,0.0,2.0,60.0,0.0,1.0,1.0,500000.0,30.0,30.0,5.0,4.0,32768.0,24000000.0,256.0,100.0,1000.0,51267,16.0,bugdoc,266,64.1054002680623
0.9,1.0,1113600.0,499200.0,204000000.0,4.0,0.0,100.0,500.0,80.0,0.0,2.0,60.0,0.0,1.0,1.0,500000.0,30.0,30.0,5.0,4.0,32768.0,96000000.0,256.0,100.0,2000.0,50132,16.0,bugdoc,266,64.9000707324107
0.9,1.0,1113600.0,1804800.0,408000000.0,4.0,0.0,100.0,500.0,80.0,0.0,2.0,60.0,0.0,1.0,0.0,500000.0,30.0,60.0,5.0,4.0,32768.0,24000000.0,256.0,100.0,2000.0,50548,16.0,bugdoc,266,64.60880825384776
0.9,1.0,1113600.0,499200.0,204000000.0,4.0,0.0,100.0,500.0,10.0,0.0,2.0,60.0,1.0,1.0,0.0,500000.0,30.0,30.0,5.0,4.0,32768.0,24000000.0,256.0,100.0,1000.0,53292,16.0,bugdoc,266,62.68759613563455
0.9,1.0,499200.0,2265600.0,204000000.0,4.0,0.0,60.0,500.0,80.0,0.0,2.0,60.0,0.0,1.0,0.0,500000.0,30.0,30.0,5.0,4.0,32768.0,24000000.0,256.0,100.0,1000.0,50160,16.0,bugdoc,266,64.8804665271228
0.9,1.0,1804800.0,499200.0,204000000.0,4.0,0.0,100.0,500.0,80.0,0.0,2.0,60.0,0.0,1.0,0.0,500000.0,30.0,30.0,5.0,4.0,32768.0,24000000.0,256.0,100.0,1000.0,55938,16.0,bugdoc,266,60.834998735928934
0.9,1.0,1113600.0,499200.0,2133000000.0,4.0,0.0,100.0,500.0,80.0,0.0,2.0,60.0,0.0,1.0,1.0,500000.0,30.0,30.0,5.0,4.0,32768.0,24000000.0,256.0,100.0,2000.0,52422,16.0,bugdoc,266,63.29672679993684
0.9,1.0,1113600.0,499200.0,204000000.0,4.0,0.0,100.0,500.0,80.0,0.0,2.0,60.0,0.0,1.0,0.0,500000.0,60.0,60.0,5.0,4.0,32768.0,24000000.0,256.0,100.0,1000.0,53428,16.0,bugdoc,266,62.59237570995051
0.9,2.0,1497600.0,1804800.0,1331200000.0,3.0,1.0,100.0,100.0,80.0,3.0,2.0,60.0,1.0,2.0,0.0,500000.0,60.0,60.0,5.0,4.0,32768.0,96000000.0,256.0,100.0,1000.0,55620,17.0,bugdoc,266,64.32813406374504
0.9,1.0,1420800.0,499200.0,600000000.0,3.0,1.0,100.0,100.0,80.0,3.0,2.0,60.0,1.0,2.0,0.0,500000.0,60.0,30.0,5.0,4.0,32768.0,96000000.0,256.0,100.0,1000.0,62068,17.0,bugdoc,266,60.192711705654936
0.9,2.0,1420800.0,499200.0,1331200000.0,3.0,1.0,100.0,100.0,80.0,3.0,2.0,60.0,1.0,2.0,0.0,500000.0,60.0,30.0,5.0,4.0,32768.0,96000000.0,256.0,100.0,1000.0,56911,17.0,bugdoc,266,63.50015170265721
0.9,2.0,499200.0,499200.0,1331200000.0,3.0,1.0,100.0,100.0,80.0,3.0,2.0,60.0,1.0,2.0,0.0,500000.0,60.0,30.0,5.0,4.0,32768.0,96000000.0,256.0,100.0,1000.0,58593,17.0,bugdoc,266,62.421401639644245
0.9,2.0,1420800.0,499200.0,600000000.0,3.0,1.0,100.0,100.0,80.0,3.0,2.0,60.0,1.0,2.0,0.0,500000.0,60.0,30.0,5.0,4.0,32768.0,96000000.0,256.0,100.0,1000.0,55558,17.0,bugdoc,266,64.36789774026514
0.9,2.0,1420800.0,499200.0,1331200000.0,3.0,1.0,100.0,100.0,80.0,3.0,2.0,60.0,1.0,2.0,0.0,500000.0,60.0,30.0,5.0,4.0,65536.0,96000000.0,256.0,100.0,1000.0,55713,17.0,bugdoc,266,64.2684885489649
0.9,2.0,1497600.0,499200.0,1331200000.0,3.0,1.0,100.0,100.0,80.0,3.0,2.0,60.0,1.0,2.0,0.0,950000.0,60.0,30.0,5.0,4.0,32768.0,96000000.0,256.0,100.0,1000.0,58122,17.0,bugdoc,266,62.72347731127274
0.9,2.0,499200.0,499200.0,1331200000.0,3.0,1.0,100.0,500.0,80.0,3.0,2.0,60.0,1.0,2.0,0.0,500000.0,60.0,30.0,5.0,4.0,32768.0,96000000.0,256.0,100.0,1000.0,57909,17.0,bugdoc,266,62.860084780607906
0.9,2.0,499200.0,268800.0,1331200000.0,2.0,1.0,100.0,100.0,80.0,3.0,2.0,60.0,1.0,2.0,0.0,500000.0,60.0,30.0,5.0,4.0,32768.0,96000000.0,256.0,100.0,1000.0,56636,17.0,bugdoc,266,63.676522848512484
0.9,2.0,1420800.0,499200.0,408000000.0,3.0,1.0,100.0,100.0,80.0,3.0,2.0,60.0,1.0,2.0,0.0,500000.0,60.0,30.0,5.0,4.0,32768.0,96000000.0,256.0,100.0,1000.0,55624,17.0,bugdoc,266,64.32556866525988
0.9,1.0,499200.0,499200.0,1331200000.0,3.0,1.0,100.0,100.0,80.0,3.0,2.0,60.0,1.0,2.0,0.0,500000.0,60.0,30.0,5.0,4.0,32768.0,96000000.0,256.0,100.0,1000.0,58404,17.0,bugdoc,266,62.54261671806842
0.9,2.0,1497600.0,2265600.0,1331200000.0,3.0,1.0,100.0,100.0,80.0,3.0,2.0,60.0,1.0,2.0,0.0,500000.0,60.0,30.0,5.0,4.0,32768.0,96000000.0,256.0,100.0,1000.0,61565,17.0,bugdoc,266,60.51531056516475
0.9,2.0,1497600.0,499200.0,1331200000.0,3.0,1.0,100.0,100.0,80.0,3.0,2.0,60.0,1.0,2.0,0.0,500000.0,60.0,30.0,5.0,4.0,32768.0,96000000.0,256.0,100.0,2000.0,62238,17.0,bugdoc,266,60.08368227003531
0.9,1.0,1420800.0,499200.0,408000000.0,3.0,1.0,100.0,100.0,80.0,3.0,2.0,60.0,1.0,2.0,0.0,500000.0,60.0,30.0,5.0,4.0,32768.0,96000000.0,256.0,100.0,1000.0,57541,17.0,bugdoc,266,63.09610144124333
0.9,1.0,499200.0,499200.0,1331200000.0,3.0,1.0,100.0,100.0,10.0,3.0,2.0,60.0,1.0,2.0,0.0,500000.0,60.0,30.0,5.0,4.0,32768.0,96000000.0,256.0,100.0,1000.0,59176,17.0,bugdoc,266,62.04749481043108
0.9,2.0,499200.0,2265600.0,1331200000.0,3.0,1.0,100.0,100.0,80.0,0.0,2.0,60.0,1.0,2.0,0.0,500000.0,60.0,30.0,5.0,4.0,32768.0,96000000.0,256.0,100.0,1000.0,59186,17.0,bugdoc,266,62.04108131421816
0.5,2.0,499200.0,499200.0,1866000000.0,2.0,0.0,100.0,500.0,80.0,3.0,2.0,50.0,0.0,2.0,0.0,950000.0,60.0,60.0,5.0,1.0,32768.0,24000000.0,128.0,100.0,1000.0,65800,18.0,bugdoc,266,62.20197336617909
0.5,2.0,1420800.0,1804800.0,1866000000.0,1.0,0.0,100.0,500.0,80.0,3.0,2.0,50.0,0.0,2.0,0.0,950000.0,60.0,60.0,5.0,1.0,32768.0,24000000.0,128.0,100.0,1000.0,65109,18.0,bugdoc,266,62.59891008964368
0.5,2.0,1420800.0,499200.0,1866000000.0,1.0,0.0,100.0,500.0,80.0,3.0,2.0,50.0,0.0,2.0,0.0,950000.0,60.0,60.0,5.0,1.0,32768.0,24000000.0,128.0,100.0,1000.0,61364,18.0,bugdoc,266,64.75018075444093
0.5,2.0,1420800.0,499200.0,1866000000.0,1.0,0.0,100.0,500.0,80.0,3.0,2.0,50.0,0.0,2.0,0.0,950000.0,60.0,60.0,5.0,1.0,65536.0,24000000.0,128.0,100.0,1000.0,62347,18.0,bugdoc,266,64.18550810731257
0.5,2.0,499200.0,499200.0,1866000000.0,1.0,0.0,100.0,500.0,80.0,3.0,2.0,50.0,0.0,2.0,0.0,950000.0,60.0,60.0,5.0,1.0,32768.0,24000000.0,128.0,100.0,1000.0,66513,18.0,bugdoc,266,61.79239900463024
